,Country name,Rank,Ladder score,Social support,Healthy life expectancy,Freedom to make life choices,Perceptions of corruption,Generosity,Logged GDP per capita,Year
0,Switzerland,1.0,7.587,1.34951,0.94143,0.66557,0.41978,0.29678,0.3339762671364967,2015
1,Iceland,2.0,7.561,1.40223,0.94784,0.62877,0.14145,0.4363,0.2641472893181173,2015
2,Denmark,3.0,7.527,1.36058,0.87464,0.64938,0.48357,0.34139,0.2817746579873144,2015
3,Norway,4.0,7.522,1.33095,0.88521,0.66973,0.36503,0.34699,0.37775126954064864,2015
4,Canada,5.0,7.427,1.32261,0.90563,0.63297,0.32957,0.45811,0.282385570717447,2015
5,Finland,6.0,7.406,1.31826,0.88911,0.64169,0.41372,0.23351,0.2548359980466994,2015
6,Netherlands,7.0,7.378,1.28017,0.89284,0.61576,0.31814,0.4761,0.2847578009345341,2015
7,Sweden,8.0,7.364,1.28907,0.91087,0.6598,0.43844,0.36262,0.28646383069653675,2015
8,New Zealand,9.0,7.286,1.31967,0.90837,0.63938,0.42922,0.47501,0.22328754094720504,2015
9,Australia,10.0,7.284,1.30923,0.93156,0.65124,0.35637,0.43562,0.2878670553413912,2015
10,Israel,11.0,7.278,1.22393,0.91387,0.41319,0.07785,0.33172,0.205850891412775,2015
11,Costa Rica,12.0,7.226,1.23788,0.86027,0.63376,0.10583,0.25497,-0.04522751793668954,2015
12,Austria,13.0,7.2,1.29704,0.89042,0.62433,0.18676,0.33088,0.2906003102508248,2015
13,Mexico,14.0,7.187,0.91451,0.81444,0.48181,0.21312,0.14074,0.020331898971918276,2015
14,United States,15.0,7.119,1.24711,0.86179,0.54604,0.1589,0.40105,0.33254309908873747,2015
15,Brazil,16.0,6.983,1.23287,0.69702,0.49049,0.17521,0.14574,-0.018938201020250848,2015
16,Luxembourg,17.0,6.946,1.21963,0.91894,0.61583,0.37798,0.28034,0.447189095710323,2015
17,Ireland,18.0,6.94,1.36948,0.89533,0.61777,0.28703,0.45901,0.2896501345464792,2015
18,Belgium,19.0,6.937,1.28566,0.89667,0.5845,0.2254,0.2225,0.26836162888633913,2015
19,United Arab Emirates,20.0,6.901,1.12575,0.80925,0.64157,0.38583,0.26428,0.3557635287260407,2015
20,United Kingdom,21.0,6.867,1.28548,0.90943,0.59625,0.32067,0.51912,0.236154540106346,2015
21,Venezuela,23.0,6.81,1.25596,0.72052,0.42908,0.11069,0.05841,0.043289348098397365,2015
22,Singapore,24.0,6.798,1.02,1.02525,0.54252,0.4921,0.31105,0.4199332709774106,2015
23,Panama,25.0,6.786,1.1985,0.79661,0.5421,0.0927,0.24434,0.06159356400500662,2015
24,Germany,26.0,6.75,1.29937,0.89186,0.61477,0.21843,0.28214,0.28361380827582694,2015
25,Chile,27.0,6.67,1.12447,0.85857,0.44132,0.12869,0.33363,0.10178914590203406,2015
26,France,29.0,6.575,1.26038,0.94579,0.55011,0.20646,0.12332,0.24512419716190742,2015
27,Argentina,30.0,6.574,1.24823,0.78723,0.44974,0.08484,0.11451,0.05212744638601688,2015
28,Czechia,31.0,6.505,1.20643,0.84483,0.46364,0.02652,0.10686,0.16464965788293762,2015
29,Uruguay,32.0,6.485,1.2089,0.8116,0.60362,0.24558,0.2324,0.05983372090145043,2015
30,Colombia,33.0,6.477,1.24018,0.69077,0.53466,0.0512,0.18401,-0.08489362101862842,2015
31,Thailand,34.0,6.455,1.26504,0.7385,0.55664,0.03187,0.5763,-0.03366020149263521,2015
32,Saudi Arabia,35.0,6.411,1.08393,0.72025,0.31048,0.32524,0.13706,0.33318827890121916,2015
33,Spain,36.0,6.329,1.31379,0.95562,0.45951,0.06398,0.18227,0.20710359627993108,2015
34,Malta,37.0,6.302,1.30203,0.88721,0.60365,0.13586,0.51752,0.18846928738018875,2015
35,Taiwan Province of China,38.0,6.298,1.07617,0.8753,0.3974,0.08129,0.25376,0.2554016198777353,2015
36,El Salvador,42.0,6.13,1.02507,0.67737,0.4035,0.11776,0.10692,-0.26848093320281613,2015
37,Guatemala,43.0,6.123,1.04356,0.64425,0.57733,0.09472,0.27489,-0.2936599041383171,2015
38,Uzbekistan,44.0,6.003,1.34043,0.59772,0.65821,0.30826,0.22837,-0.4581699245401926,2015
39,Slovakia,45.0,5.995,1.26999,0.78902,0.31751,0.03431,0.16893,0.15607169064675128,2015
40,Japan,46.0,5.987,1.25712,0.99111,0.49615,0.1806,0.10705,0.239599407945428,2015
41,South Korea,47.0,5.984,0.95774,0.96538,0.33208,0.07857,0.18557,0.2188222278306493,2015
42,Ecuador,48.0,5.975,0.99903,0.79075,0.48574,0.1809,0.11541,-0.1461593622978475,2015
43,Bahrain,49.0,5.96,1.21624,0.74716,0.45492,0.306,0.17362,0.28047617220145177,2015
44,Italy,50.0,5.948,1.19777,0.95446,0.26236,0.02901,0.22823,0.22405513569488705,2015
45,Bolivia,51.0,5.89,0.97841,0.5392,0.57414,0.088,0.20536,-0.38370850870652545,2015
46,Moldova,52.0,5.889,1.01528,0.61826,0.32818,0.01615,0.20951,-0.5200682051329232,2015
47,Paraguay,53.0,5.878,1.30477,0.66098,0.53899,0.08242,0.3424,-0.27463423360252287,2015
48,Kazakhstan,54.0,5.855,1.12241,0.64368,0.51649,0.08454,0.11827,0.11559397474324526,2015
49,Slovenia,55.0,5.848,1.27385,0.87337,0.60855,0.03787,0.25328,0.16972589680753472,2015
50,Lithuania,56.0,5.833,1.25745,0.73128,0.21342,0.01031,0.02641,0.1373503411489122,2015
51,Nicaragua,57.0,5.828,1.14184,0.74314,0.55475,0.19317,0.27815,-0.522139383666264,2015
52,Peru,58.0,5.824,0.97459,0.73017,0.41496,0.05989,0.14982,-0.10514942682753,2015
53,Poland,60.0,5.791,1.27948,0.77903,0.53122,0.04212,0.16759,0.11827180507803543,2015
54,Malaysia,61.0,5.77,1.07023,0.72394,0.53024,0.10501,0.33075,0.11765858346808665,2015
55,Croatia,62.0,5.759,0.79624,0.78805,0.25883,0.0243,0.05444,0.07931013171297274,2015
56,Russia,64.0,5.716,1.23617,0.66926,0.36679,0.03005,0.00199,0.12895594119270223,2015
57,Jamaica,65.0,5.709,1.15102,0.68741,0.50442,0.02299,0.2123,-0.21025200552297904,2015
58,Cyprus,67.0,5.689,0.89318,0.92356,0.40672,0.06146,0.30638,0.18907370961648795,2015
59,Algeria,68.0,5.605,1.07772,0.61766,0.28579,0.17383,0.07822,-0.06263100826425178,2015
60,Kosovo,69.0,5.589,0.81198,0.63132,0.24749,0.04741,0.2831,-0.22129526045659217,2015
61,Mauritius,71.0,5.477,0.98521,0.7095,0.56066,0.07521,0.37744,0.00758119002031307,2015
62,Hong Kong S.A.R. of China,72.0,5.474,1.05818,1.01328,0.59608,0.37124,0.39478,0.3264507603801289,2015
63,Estonia,73.0,5.429,1.22791,0.77361,0.44888,0.15184,0.0868,0.14127384235643112,2015
64,Indonesia,74.0,5.399,1.08708,0.63793,0.46611,0.0,0.51535,-0.1884160907951522,2015
65,Vietnam,75.0,5.36,0.91226,0.74676,0.59444,0.10441,0.1686,-0.45861275231905635,2015
66,Turkiye,76.0,5.332,0.94632,0.73172,0.22815,0.15746,0.12253,0.059193009312803906,2015
67,Kyrgyzstan,77.0,5.286,1.15115,0.65088,0.43477,0.04232,0.3003,-0.7459574143922674,2015
68,Nigeria,78.0,5.268,0.90432,0.16007,0.34334,0.0403,0.27233,-0.4241129024806475,2015
69,Pakistan,81.0,5.194,0.41411,0.51466,0.12102,0.10464,0.33671,-0.51847144537488,2015
70,Jordan,82.0,5.192,1.05392,0.69639,0.40661,0.14293,0.11053,-0.10316293211433908,2015
71,Montenegro,82.0,5.192,0.90557,0.72521,0.1826,0.14296,0.1614,-0.025953907688714348,2015
72,China,84.0,5.14,0.94675,0.81658,0.51697,0.02781,0.08185,-0.11639899388422177,2015
73,Zambia,85.0,5.129,0.91612,0.29924,0.48827,0.12468,0.19591,-0.7542144003083961,2015
74,Romania,86.0,5.124,0.88588,0.7689,0.35068,0.00649,0.13748,0.04253253071870249,2015
75,Serbia,87.0,5.123,1.00964,0.74836,0.20107,0.02617,0.19231,-0.08280568785691778,2015
76,Portugal,88.0,5.102,1.13935,0.87519,0.51469,0.01078,0.13719,0.14834241590141128,2015
77,Latvia,89.0,5.098,1.09562,0.72437,0.29671,0.06332,0.18226,0.10716688319319426,2015
78,Philippines,90.0,5.073,1.03516,0.58114,0.62545,0.12279,0.24991,-0.34910367844241436,2015
79,Morocco,92.0,5.013,0.64095,0.60954,0.41691,0.08546,0.07172,-0.30817053487911733,2015
80,North Macedonia,93.0,5.007,1.00232,0.73545,0.33457,0.05327,0.22359,-0.08500248706994652,2015
81,Mozambique,94.0,4.971,1.02626,0.09131,0.34037,0.15603,0.22269,-2.4879512799742254,2015
82,Albania,95.0,4.959,0.80434,0.81325,0.35733,0.06413,0.14272,-0.1293458784083376,2015
83,Bosnia and Herzegovina,96.0,4.949,0.91916,0.79081,0.09245,0.00227,0.24808,-0.18364643405637038,2015
84,Dominican Republic,98.0,4.885,1.17202,0.66825,0.57672,0.14234,0.21684,-0.11051823831552196,2015
85,Laos,99.0,4.876,0.73803,0.54909,0.59591,0.24249,0.42192,-0.5265147232306312,2015
86,Mongolia,100.0,4.874,1.3006,0.60268,0.43626,0.02666,0.3323,-0.1885126823217356,2015
87,Greece,102.0,4.857,0.92933,0.88213,0.07699,0.01397,0.0,0.1432861598019062,2015
88,Lebanon,103.0,4.839,0.80001,0.83947,0.33916,0.04582,0.21854,0.02531680798378998,2015
89,Hungary,104.0,4.8,1.20215,0.75905,0.32112,0.02758,0.128,0.1141676190179743,2015
90,Honduras,105.0,4.788,0.95348,0.6951,0.40148,0.06825,0.23027,-0.5186562028811793,2015
91,Tajikistan,106.0,4.786,0.85563,0.57379,0.47216,0.15072,0.22974,-0.9404041372374228,2015
92,Tunisia,107.0,4.739,0.60429,0.73793,0.26268,0.06358,0.06431,-0.1265501043404298,2015
93,State of Palestine,108.0,4.715,0.92558,0.66015,0.24499,0.12905,0.11251,-0.5130447508748721,2015
94,Bangladesh,109.0,4.694,0.43106,0.60164,0.4082,0.12569,0.21222,-0.9224848760374826,2015
95,Iran,110.0,4.686,0.54447,0.69805,0.30033,0.05863,0.38086,0.00876150566857267,2015
96,Ukraine,111.0,4.681,1.20278,0.6739,0.25123,0.02961,0.15275,-0.22430672754146175,2015
97,Iraq,112.0,4.677,0.81889,0.60237,0.0,0.13788,0.17922,-0.014616299574279493,2015
98,South Africa,113.0,4.642,1.18468,0.27688,0.33207,0.08884,0.11973,-0.08284914202906823,2015
99,Ghana,114.0,4.633,0.67954,0.40132,0.42342,0.04355,0.23087,-0.6059058300162606,2015
100,Zimbabwe,115.0,4.61,1.03276,0.33475,0.25861,0.08079,0.18987,-1.305636458102436,2015
101,Liberia,116.0,4.571,0.78968,0.34201,0.28531,0.06232,0.24362,-2.642262460564207,2015
102,India,117.0,4.565,0.38174,0.51529,0.39786,0.08492,0.26475,-0.43852046618251994,2015
103,Congo (Kinshasa),120.0,4.517,1.0012,0.09806,0.22605,0.07625,0.24834,-inf,2015
104,Nepal,121.0,4.514,0.86449,0.56874,0.38282,0.05907,0.32296,-1.02173458433773,2015
105,Ethiopia,122.0,4.512,0.60406,0.44055,0.4345,0.15048,0.24325,-1.6568964635938017,2015
106,Sierra Leone,123.0,4.507,0.95571,0.0,0.4084,0.08786,0.21488,-1.107935616128994,2015
107,Mauritania,124.0,4.436,0.86908,0.35874,0.24232,0.17461,0.219,-0.7895039078040516,2015
108,Kenya,125.0,4.419,0.99876,0.41435,0.42215,0.05839,0.37542,-1.0086527617463248,2015
109,Armenia,127.0,4.35,0.77711,0.7299,0.19847,0.039,0.07855,-0.26369214571168476,2015
110,Botswana,128.0,4.332,1.10464,0.04776,0.49495,0.12474,0.10461,-0.006470891130311715,2015
111,Myanmar,129.0,4.307,0.70905,0.48246,0.44017,0.19034,0.79588,-1.305341298714225,2015
112,Georgia,130.0,4.297,0.38562,0.72926,0.40577,0.38331,0.05547,-0.2985408157866568,2015
113,Malawi,131.0,4.292,0.41134,0.22562,0.43054,0.06977,0.33128,-4.1326696765437685,2015
114,Sri Lanka,132.0,4.271,1.01905,0.70806,0.53726,0.09179,0.40828,-0.180036170280276,2015
115,Cameroon,133.0,4.252,0.88767,0.23402,0.49309,0.05786,0.20618,-0.8615658321849086,2015
116,Bulgaria,134.0,4.218,1.10614,0.76649,0.30587,0.00872,0.11921,0.012086661135146917,2015
117,Egypt,135.0,4.194,0.747,0.61712,0.17288,0.06324,0.11291,-0.12579000605829976,2015
118,Mali,138.0,3.995,1.03526,0.20583,0.38857,0.12352,0.18798,-1.3442315367475042,2015
119,Congo (Brazzaville),139.0,3.989,0.6629,0.31051,0.41466,0.11686,0.12388,-0.3876350132107923,2015
120,Comoros,140.0,3.956,0.79273,0.36315,0.22917,0.199,0.17441,-1.4310407125323021,2015
121,Uganda,141.0,3.931,1.13299,0.33861,0.45727,0.07267,0.29066,-1.555802363268191,2015
122,Senegal,142.0,3.904,0.97619,0.4354,0.36772,0.10713,0.20843,-1.007912721421468,2015
123,Gabon,143.0,3.896,0.90528,0.43372,0.31914,0.11091,0.06822,0.0584952975902863,2015
124,Niger,144.0,3.845,0.77265,0.29707,0.47692,0.15639,0.19387,-2.667868411469378,2015
125,Cambodia,145.0,3.819,0.62736,0.61114,0.66246,0.07247,0.40359,-0.7757030435645081,2015
126,Tanzania,146.0,3.781,1.00268,0.38215,0.32878,0.05747,0.34377,-1.2545645904419962,2015
127,Madagascar,147.0,3.681,0.66801,0.46721,0.19184,0.08124,0.21333,-1.569064018295827,2015
